course_id,Title,URL,Short_Intro,Category,Sub-Category,Course_Type,Language,Subtitle Languages,Skills,Instructors,Rating,Number of viewers,Duration,Site,user_ratings
C3611,Introduction to Careers in Fashion Design,https://www.futurelearn.com/courses/introduction-careers-in-fashion-design,Explore careers in the fashion industry and ensure you impress with a professional-standard portfolio of fashion design skills.,Design,Game,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,3 weeks,Future Learn,4.67
C3612,Manufacture and Design Ethics in the Fashion Industry,https://www.futurelearn.com/courses/manufacture-design-ethics-fashion-industry,Understand how ethics influence different manufacturing and design processes in fashion and how this affects the global industry.,Design,Digital Arts,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,4 weeks,Future Learn,5.0
C3613,Sales and Advertising Ethics in the Fashion Industry,https://www.futurelearn.com/courses/sales-advertising-ethics-fashion-industry,Delve into the advertising and sales practices in the fashion industry and learn how to navigate them ethically and legally. ,Design,Digital Marketing,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,2 weeks,Future Learn,4.3
C3614,Introduction to Digital Fashion Design Skills,https://www.futurelearn.com/courses/introduction-to-digital-fashion-design-skills,Learn the basics of 3D fashion design software and showcase your garments in your very own digital fashion shoot.,Design,Social Media,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,5 weeks,Future Learn,3.33
C3615,Your Role in Sustainable Fashion: Sustainable Practices Across the Fashion Ecosystem,https://www.futurelearn.com/courses/sustainable-fashion-ecologies,Explore how your interactions within the fashion industry’s global ecosystems can help promote sustainable growth.,Design,UX,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,3 weeks,Future Learn,5.0
C3616,Fashion and Sustainability: Understanding Luxury Fashion in a Changing World,https://www.futurelearn.com/courses/fashion-and-sustainability,"Discover the issues, agendas, and contexts surrounding fashion and sustainability, and develop strategies to improve the industry.",Design,Visual Arts,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,6 weeks,Future Learn,4.5
C3617,Understanding Fashion: From Business to Culture,https://www.futurelearn.com/courses/understanding-fashion-from-business-to-culture,Discover the business of fashion and understand the cultural impact of the fashion industry with Institut Français de la Mode.,Design,Game,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,4 weeks,Future Learn,5.0
C3618,Africa to the World: Analysing the Global Appeal for African Luxury Fashion,https://www.futurelearn.com/courses/africa-to-the-world-analyzing-the-global-appeal-for-african-luxury-fashion,Learn how increasing demand for sustainable luxury fashion is dominating the industry and driving demand for African fashion.,Design,Digital Arts,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,4 weeks,Future Learn,5.0
C3619,Fashion Values: Society,https://www.futurelearn.com/courses/fashion-values-society,"Examine the relationship between fashion and society, using fashion activism to challenge social injustice. ",Design,Digital Marketing,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,4 weeks,Future Learn,3.0
C3620,Power Dressing in the Zoom Era,https://www.futurelearn.com/courses/power-dressing-in-the-zoom-era,Learn how to master online communication and personal brand image in the post-pandemic business world.,Design,Social Media,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,2 weeks,Future Learn,4.5
C3621,Digital Playground: Where Luxury Fashion is Finding its Sense of Humour,https://www.futurelearn.com/courses/digital-playground-where-luxury-fashion-is-finding-its-sense-of-humor,How does humour help build a fashion brand? Learn how fashion businesses are connecting with a new generation of consumers.,Design,UX,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,4 weeks,Future Learn,4.5
C3622,Fashion and Gaming: How Luxury Fashion Brands Use Gamification,https://www.futurelearn.com/courses/fashion-and-gaming-how-luxury-fashion-brands-use-gamification,Where does fashion intersect with gaming? Learn how luxury fashion brands build equity with help from the gaming industry.,Design,Media Development,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,4 weeks,Future Learn,4.33
C3623,Fashion Values: Economy,https://www.futurelearn.com/courses/fashion-values-economy,"Explore the global fashion economy and sustainability, creating a plan for fashion that nurtures wellbeing for people and nature.",Design,Photography,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,4 weeks,Future Learn,3.43
C3624,A History of Royal Fashion,https://www.futurelearn.com/courses/royal-fashion,"Explore how British royalty have influenced fashion over the last 500 years, from the Tudors to the Windsors.",Design,Visual Arts,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,5 weeks,Future Learn,3.0
C3625,The Future of Fashion,https://www.futurelearn.com/courses/the-future-of-fashion,577 enrolled on this course,Design,Game,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,3 weeks,Future Learn,4.0
C3626,Fashion Values: Nature,https://www.futurelearn.com/courses/fashion-values-nature,Understand biodiversity in the context of fashion and create a plan for fashion that protects Earth’s ecosystems.,Design,Digital Arts,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,4 weeks,Future Learn,4.5
C3627,Art Comes First: Exploring the Intersection of Style and Identity,https://www.futurelearn.com/courses/art-comes-first-exploring-the-intersection-of-style-and-identity,Exercise creative brand development skills and learn how to build a brand with an authentic identity and style.,Design,Digital Marketing,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,3 weeks,Future Learn,3.0
C3628,"Fashion Management: Brands, Communication & Distribution",https://www.futurelearn.com/courses/brands-distribution-communication,545 enrolled on this course,Design,Social Media,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,3 weeks,Future Learn,3.75
C3629,"Fashion Management: Defining Markets, Business Models & Trends",https://www.futurelearn.com/courses/markets-business-models-trends,897 enrolled on this course,Design,UX,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,3 weeks,Future Learn,4.0
C3630,"Fashion Management: Innovation, Entrepreneurship & Sustainability",https://www.futurelearn.com/courses/entrepreneurship-communication-sustainability,418 enrolled on this course,Design,Visual Arts,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,2 weeks,Future Learn,3.25
C3631,Fashion Management: Products and Collections,https://www.futurelearn.com/courses/products-collections,392 enrolled on this course,Design,Game,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,3 weeks,Future Learn,3.67
C3632,Exploring Body Neutrality and Body Image with Jameela Jamil,https://www.futurelearn.com/courses/exploring-body-neutrality-jameela-jamil,"12,925 enrolled on this course",Design,Digital Arts,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,2 weeks,Future Learn,4.0
C3633,Who Made My Clothes?,https://www.futurelearn.com/courses/who-made-my-clothes,"Discover who made your clothes, share their stories, and find out how you can influence global change.",Design,Digital Marketing,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,3 weeks,Future Learn,5.0
C3634,Fashion's Future: The Sustainable Development Goals,https://www.futurelearn.com/courses/fashion-s-future-and-the-un-sustainable-development-goals-,"Explore the fashion industry’s impact on people and planet, what the Sustainable Development Goals are, and the link between them.",Design,Social Media,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,Design,Innovation,Marketing,Music,Photography & Visual Arts,Sustainability,Writing,,,,,,,,,,,,,,,,,,,,,,,,,",,,,4 weeks,Future Learn,4.57
